90.69,14.99,-138.15
90.86,14.96,-137.11
91.03,14.93,-135.98
91.20,14.90,-134.67
91.37,14.87,-133.33
91.54,14.84,-132.07
91.71,14.81,-131.20
91.88,14.78,-129.89
92.05,14.75,-128.60
92.22,14.72,-127.27
92.39,14.69,-126.05
92.56,14.67,-124.92
92.73,14.64,-123.60
92.90,14.61,-122.23
93.07,14.58,-120.76
93.24,14.55,-119.75
93.41,14.52,-118.14
93.58,14.49,-117.18
93.75,14.47,-115.80
93.92,14.44,-114.42
94.09,14.41,-113.74
94.26,14.38,-112.41
94.43,14.36,-110.99
94.60,14.33,-109.94
94.77,14.30,-108.55
94.94,14.27,-107.09
95.11,14.25,-105.69
95.28,14.22,-104.41
95.45,14.19,-103.00
95.62,14.16,-101.71
95.79,14.14,-100.41
95.96,14.11,-98.83
96.13,14.08,-97.50
96.30,14.06,-96.35
96.47,14.03,-95.01
96.64,14.00,-93.72
96.81,13.98,-92.40
96.98,13.95,-90.95
97.15,13.93,-89.65
97.32,13.90,-88.42
97.49,13.87,-87.04
97.66,13.85,-85.73
97.83,13.82,-84.38
98.00,13.80,-83.12
98.17,13.77,-81.79
98.34,13.74,-80.53
98.51,13.72,-79.20
98.68,13.69,-77.88
98.85,13.67,-76.65
99.02,13.64,-75.38
99.19,13.62,-74.16
99.36,13.59,-72.93
99.53,13.57,-71.70
99.70,13.54,-70.46
99.87,13.52,-69.25
100.04,13.49,-68.08
100.21,13.47,-66.89
100.38,13.45,-65.74
100.55,13.42,-64.51
100.72,13.40,-63.32
100.89,13.37,-62.16
101.06,13.35,-61.11
101.23,13.32,-60.01
101.40,13.30,-58.90
101.57,13.28,-57.69
101.74,13.25,-56.32
101.91,13.23,-55.26
102.08,13.20,-54.17
102.25,13.18,-53.14
102.42,13.16,-52.11
102.59,13.13,-51.04
102.76,13.11,-49.96
102.93,13.09,-49.00
103.10,13.06,-48.04
103.27,13.04,-47.08
103.44,13.02,-46.08
103.61,12.99,-45.02
103.78,12.97,-43.85
103.95,12.95,-42.92
104.12,12.93,-42.00
104.29,12.90,-41.09
104.46,12.88,-40.20
104.63,12.86,-39.29
104.80,12.84,-38.38
104.97,12.81,-37.53
105.14,12.79,-36.66
105.31,12.77,-35.67
105.48,12.75,-34.67
105.65,12.72,-33.85
105.82,12.70,-33.05
105.99,12.68,-32.25
106.16,12.66,-31.46
106.33,12.64,-30.41
106.50,12.62,-29.66
106.67,12.59,-28.91
106.84,12.57,-28.13
107.01,12.55,-27.40
107.18,12.53,-26.69
107.35,12.51,-25.93
107.52,12.49,-25.16
107.69,12.46,-24.32
107.86,12.44,-23.61
108.03,12.42,-22.94
108.20,12.40,-22.09
108.37,12.38,-21.41
108.54,12.36,-20.76
108.71,12.34,-20.16
